"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gbp3",-0.164077636806876,10.0513121579209,-28.6363420306344,2.04664344484789e-173,9.11645187014652e-173,384.751810236717
"Atp1b1",-0.162570406701644,10.0477198570985,-28.6227507853623,2.93379908023101e-173,1.30391070232489e-172,384.385446738996
"Tcf7",-0.118301811688973,9.99910428376552,-28.6221276069016,2.98263073164064e-173,1.32267438210228e-172,384.273315594253
"Ifi47",-0.144064120406551,10.0295622745421,-28.6150511457719,3.59748245496055e-173,1.59180639600024e-172,384.147956656409
"Nt5e",-0.133039055099024,10.0134384572521,-28.6128890056586,3.80948244483105e-173,1.68189070411967e-172,384.058427650527
"Il17ra",-0.147761183286045,10.0294123417486,-28.5781161445379,9.56265512645782e-173,4.21262340372591e-172,383.171090360196
"Lpp",0.460679529909562,11.7721183919118,28.5380831224073,2.75579326910633e-172,1.20868125837997e-171,382.931662149329
"Ramp1",0.453584752109808,11.2784467041827,28.5102749648813,5.74413804561459e-172,2.50289239460331e-171,382.179992610689
"Ifi44",-0.122975711843237,9.9993294461966,-28.5418875315072,2.49222371209026e-172,1.09548295036935e-171,382.153315246554
"Hoxc8",-0.162397253158106,10.0326794815476,-28.5298685198424,3.42374221470712e-172,1.49835545501406e-171,381.902575034567
"Rac2",-0.161373517418543,10.06985849359,-28.5110752832815,5.62403949069272e-172,2.45591244135053e-171,381.479845808363
"Spn",-0.123449695666421,10.0057957282765,-28.4963909880633,8.28676038673954e-172,3.60293929858241e-171,380.966720214622
"Fgf10",-0.121556779597123,9.99623897968276,-28.4957215346612,8.43446315928869e-172,3.65920310598208e-171,380.929035049525
"Cidec",-0.137978432545768,9.99626914870129,-28.4938051217887,8.87198456316642e-172,3.8406859580807e-171,380.878714959969
"Aox3",-0.120442643179132,9.99547491487968,-28.4887609901442,1.01350012551712e-171,4.37797030460958e-171,380.743999171094
"Lcp2",-0.130974141075956,10.0182800684653,-28.4769813110032,1.38286186034974e-171,5.96061146702476e-171,380.480858484135
"Palmd",-0.178238850246128,10.0579779888046,-28.4082498054126,8.4579286588182e-171,3.63781877798632e-170,378.746103149993
"Arhgap18",-0.183770378556934,10.0721006668993,-28.3887386988507,1.41329612161726e-170,6.06564859063204e-170,378.260576907329
"Ptger4",-0.142123598434337,10.0282096679247,-28.3780615363884,1.87152091565981e-170,8.01507886792212e-170,377.898133796067
"Oasl2",-0.139096347929714,10.0196625954312,-28.3740654103172,2.07888771379896e-170,8.88413552905539e-170,377.776442722567
"Adamtsl4",-0.19392383383911,10.0772466519018,-28.3430521492579,4.69701114467044e-170,2.00298982715157e-169,377.069673052761
"Trac",-0.1182678692075,9.99849174837745,-28.3324944847763,6.19802839003097e-170,2.63745888937488e-169,376.641941708516
"Cyth4",-0.143697241119405,10.0348037519899,-28.3193657478937,8.74904761583455e-170,3.7150945290168e-169,376.37124254059
"Cldn10",-0.121671021998544,9.99779944887175,-28.2998955424826,1.4583822977156e-169,6.17958600726948e-169,375.785749002438
"Trim25",-0.179352387035451,10.0721555160908,-28.2927219620745,1.76035070084611e-169,7.42764008795826e-169,375.743808470318
"Lilr4b",-0.13274077166332,10.0114515161348,-28.2962896065855,1.60308154826938e-169,6.77835749796779e-169,375.719673671996
"Cma1",-0.132717358018091,9.99804962156673,-28.2909307731929,1.84502931047647e-169,7.76854446516406e-169,375.551614431257
"Ciita",-0.12516684483689,10.0099943141402,-28.2813728888716,2.37062026950194e-169,9.96058936765521e-169,375.325987522236
"Otulinl",-0.125522870410062,10.0098561502258,-28.264301513426,3.70866187740234e-169,1.55499449786262e-168,374.878724516367
"Slfn2",-0.166158576261378,10.0628520045595,-28.2554331563821,4.67889073005439e-169,1.95769486613154e-168,374.749862350016
"Mylk",0.473357248726549,11.5831921315801,28.225370490435,1.02817846384287e-168,4.25746775918371e-168,374.720010176415
"Cxcl16",-0.156192773726655,10.0497870486868,-28.2542950794911,4.82050737754633e-169,2.01273794469575e-168,374.696382705854
"C130074G19Rik",-0.150793580540167,10.0297455436049,-28.2432438486457,6.43900069421948e-169,2.68291695592478e-168,374.367190471706
"Myo1f",-0.121413667856062,10.0067265409221,-28.2428992952516,6.49737084101441e-169,2.70160949730329e-168,374.312198767282
"Ms4a4b",-0.129930670188896,10.00914842353,-28.2330926421036,8.39978397778132e-169,3.48538754264785e-168,374.060688729578
"Il6st",-0.386252563270128,10.5390267991031,-28.1982506039462,2.0905384098671e-168,8.62077694790556e-168,373.851272276174
"Inpp4b",-0.142732435372357,10.0186999064437,-28.2109565362285,1.49933833194491e-168,6.19561294192113e-168,373.501207130865
"Traf1",-0.134584956762636,10.0228694111756,-28.1879942298062,2.73366729714963e-168,1.1249659659052e-167,372.910212852745
"Jun",-0.481968023787507,11.2370115799842,-28.1435597688594,8.72965094344281e-168,3.54144054500722e-167,372.580770798937
"Dok2",-0.133248681125318,10.0247167624217,-28.168326223582,4.57115162766388e-168,1.87726966228496e-167,372.400155267911
"Retn",-0.140580426727942,9.99686088968424,-28.1663342504543,4.81539592909921e-168,1.97352292176197e-167,372.291038636296
"Gbp7",-0.220680866239139,10.1408015833404,-28.1553525741422,6.4155768818591e-168,2.62395782489125e-167,372.268160846924
"St3gal1",-0.184779261297537,10.0834800168479,-28.144242686048,8.57535518845302e-168,3.48591674327359e-167,371.881433639871
"Tnfsf10",-0.148413670467741,10.0346655300885,-28.1472637704147,7.92481216746819e-168,3.23461721121151e-167,371.869212649914
"Ndufa4l2",-0.155481344921736,10.0276964030829,-28.1469762191626,7.98454785614255e-168,3.25236165219656e-167,371.848808089599
"Chp2",-0.135155383908549,10.018520422505,-28.1361239432311,1.06001991016379e-167,4.29157858365907e-167,371.54764178949
"Itgb2",-0.145553163064534,10.0379916634576,-28.1043563468297,2.42841637048613e-167,9.81178331509546e-167,370.758463826301
"F8",-0.116528613395333,9.99434516816523,-28.0758327101829,5.10828160091053e-167,2.05979096810908e-166,369.926886932194
"Rnase4",-0.348407910709295,10.3869845156472,-28.044531205365,1.15440140558477e-166,4.61760562233909e-166,369.729753678624
"Chd7",-0.138618703427438,10.0198098285861,-28.0652462525516,6.7307936701696e-167,2.70856888135598e-166,369.704010835726
"Ear2",-0.12743139987793,10.008666358752,-28.0604141220468,7.6336393625565e-167,3.0657186195006e-166,369.555703197715
"Gbp6",-0.136675486852319,10.0153943728896,-28.0590986487725,7.89972648750285e-167,3.16622304108331e-166,369.535043365654
"Cd93",-0.226792056607414,10.1321753135319,-28.0310889446163,1.63799351674994e-166,6.52587058466111e-166,369.015257755594
"Il2rb",-0.116094544413963,9.9962056758903,-28.0385117780096,1.3502367518648e-166,5.39016667411098e-166,368.960032503379
"Trf",-0.200341522057117,10.085404813103,-28.0089732311415,2.91192208051224e-166,1.15782190080009e-165,368.365827609304
"Clic5",-0.184218069358025,10.0558505095308,-28.0019306524829,3.49713885837669e-166,1.38775351522885e-165,368.124761336322
"Arhgef15",-0.165717160006594,10.0490011793101,-27.9974641750053,3.92775862095687e-166,1.55554796869579e-165,367.997555744531
"Nrros",-0.138766042723431,10.0258280451302,-27.986348141695,5.24358651416282e-166,2.07256383959005e-165,367.665957132731
"Isg20",-0.241511869349338,10.0443346077576,-27.976283670743,6.81090555340008e-166,2.68674775282054e-165,367.438526802817
"Gpr171",-0.113285039106309,9.99584941474364,-27.9663102661283,8.82509222018951e-166,3.47444575598012e-165,367.084221561296
"Ccn3",0.466061173185484,11.2839251585416,27.9308549613738,2.21528341021636e-165,8.70445347825681e-165,367.039518214192
"Krt80",-0.146442865720793,10.0365396769446,-27.9307216214715,2.22296028606014e-165,8.71749131788291e-165,366.243527137159
"Ccm2l",-0.146005504261714,10.0288350754678,-27.9279315042335,2.38983532678563e-165,9.35356292284004e-165,366.156152596742
"Acer2",-0.140651579161194,10.0262142954376,-27.9091535845493,3.88928049199449e-165,1.51925019218535e-164,365.664839231983
"H2-Q6",-0.180922059642162,10.0807319284404,-27.8735061142198,9.79587921010986e-165,3.81162615179372e-164,364.844582296975
"Ccr5",-0.124624419257607,10.0078771597804,-27.8766764347855,9.02365699280667e-165,3.51799492896946e-164,364.787561972404
"Nrp2",-0.167049246421612,10.0480310018317,-27.8732582871282,9.85895578250325e-165,3.82872069223427e-164,364.777582283962
"Nova2",-0.1440414934551,10.0212377498885,-27.8604929536289,1.37209319134711e-164,5.3181906641361e-164,364.395970002539
"Qpct",-0.232755504926262,10.1672739725889,-27.8455614950717,2.01940886633996e-164,7.81202656224355e-164,364.270664368065
"Rhou",-0.17406205087104,10.0575479106715,-27.8433654454019,2.13748464793017e-164,8.25283647849487e-164,364.022007240809
"AU021092",-0.149270621445622,10.0391465532089,-27.8192048385743,3.99305344366137e-164,1.5387489185593e-163,363.363988900058
"Laptm5",-0.205035916393902,10.1121323581564,-27.8103100105825,5.02541899078302e-164,1.93285345799347e-163,363.267328383476
"Jaml",-0.113115995195946,9.99417893809664,-27.8025135071116,6.14731550755489e-164,2.35981401441646e-163,362.842414076109
"Flna",0.433247016059553,12.0091866668378,27.7617626356543,1.76100159154857e-163,6.65785100774506e-163,362.688032321906
"Tpsb2",-0.126640704807,9.99487995680287,-27.7942901250973,7.60269546771927e-164,2.91291014088861e-163,362.631741314785
"Cd3g",-0.123793568500716,10.0095032239589,-27.7880072139209,8.94248406065621e-164,3.4131618552123e-163,362.500223360352
"Has1",-0.116874160619549,9.99480041315129,-27.7887424633628,8.77424607942469e-164,3.3553522292255e-163,362.488373906298
"Gm4951",-0.125733803234853,10.0102446510049,-27.7844737185264,9.79706390404261e-164,3.73221482058766e-163,362.410620710975
"Clec14a",-0.195410508600791,10.0995381459663,-27.7772478673758,1.1807015089577e-163,4.48935934964905e-163,362.389886514368
"Pirb",-0.130376312945767,10.0200035786479,-27.7653380619646,1.60575615425006e-163,6.09395124952584e-163,361.937274422472
"Zbp1",-0.129583658313255,10.0151171490706,-27.7620567973071,1.7476819212789e-163,6.62000727757158e-163,361.842601875412
"Dll1",-0.143226168759769,10.0284775243852,-27.7599272691272,1.84642767714001e-163,6.95452985740116e-163,361.81383015747
"Hsd11b1",-0.135094388219926,10.0145603516328,-27.7601890234098,1.83399597732739e-163,6.92073953708449e-163,361.793365308706
"Samd12",-0.141725029369352,10.0236368102171,-27.7529605580619,2.21009692299531e-163,8.30863504885457e-163,361.624809301154
"Runx3",-0.118480751811235,10.0039982021573,-27.7525044215216,2.2362629069727e-163,8.39123042016024e-163,361.573315100281
"Lrmp",-0.125224640911716,10.0111405408682,-27.7277013634158,4.23996101333509e-163,1.58800037952625e-162,360.949402731983
"Gmfg",-0.163364299673077,10.0778208790112,-27.7220644537028,4.90315713153403e-163,1.83295593702207e-162,360.93414346767
"Klk8",-0.13862442188675,10.028823482934,-27.7166638030698,5.63552243942993e-163,2.1028068803843e-162,360.700590549956
"Cd3d",-0.12207889669701,10.0074683531547,-27.6996866404139,8.7281444328035e-163,3.25070556156555e-162,360.220586837292
"Myct1",-0.184234586975561,10.0789550659192,-27.6921193120114,1.06065509853601e-162,3.94295575663944e-162,360.160708728713
"Slamf7",-0.117391048729642,9.99535098001991,-27.6861041357779,1.23836627049333e-162,4.59505109645021e-162,359.845688296899
"Trbc1",-0.121617554172472,10.0055126534292,-27.6797968111591,1.45672665783755e-162,5.39528391791685e-162,359.704957628818
"Fermt3",-0.145196132554149,10.0433221061934,-27.6365789891932,4.42866737240675e-162,1.63721529478993e-161,358.67097625022
"Txk",-0.113861149846832,9.99624656859901,-27.6325107314628,4.9169586820787e-162,1.81437589744601e-161,358.470439254595
"Arhgap31",-0.219298382417222,10.1309444028247,-27.6096173803449,8.85527371216098e-162,3.2556153353533e-161,358.129955402263
"Abcb1a",-0.135161301911408,10.0132021185619,-27.6171327744062,7.30037285504709e-162,2.68890344568954e-161,358.111030354051
"Cytl1",-0.327288834414411,10.2368684446228,-27.6015138173131,1.09043518023855e-161,3.98696592408976e-161,358.092986094265
"Coro1a",-0.182183969700663,10.0970793478908,-27.6037809824299,1.02875316202038e-161,3.76832660080726e-161,357.928316568928
"Kif23",-0.115483332786971,9.9965419729112,-27.6055760936087,9.82396232727877e-162,3.60512378982707e-161,357.779770948753
"St8sia4",-0.145003344697551,10.0375117926981,-27.5911152526228,1.4241834371419e-161,5.18828210252059e-161,357.49267470935
"Alkal2",-0.116414219532391,9.99281381851146,-27.5935011339321,1.33955822275593e-161,4.88889862319683e-161,357.462183783592
"Pitpnc1",-0.164698846175604,10.0573801451505,-27.5856914168143,1.63696115209514e-161,5.95258600761868e-161,357.390082666616
"Col12a1",-0.155096776498471,10.0255468351096,-27.5822538393023,1.78796899775165e-161,6.48990561797333e-161,357.241055250331
"Akr1c18",-0.116671915516005,9.9968415942553,-27.578176095831,1.98523887109021e-161,7.19113693103036e-161,357.077808720746
"Cxcr6",-0.111418336589798,9.99438624780745,-27.578115093324,1.9883493614299e-161,7.19113693103036e-161,357.071105611434
"Ang",-0.178128477350562,10.0792404175993,-27.5656510578578,2.7377122406444e-161,9.86562969601586e-161,356.917292614709
"Fzd4",-0.272905606432259,10.2559312352607,-27.5530824933599,3.77914273104399e-161,1.35210831164365e-160,356.882363271852
"Slc16a1",-0.140227127477937,10.0191405677364,-27.5661496546242,2.70291651594704e-161,9.75782135720952e-161,356.815746325616
"AI467606",-0.126558416635504,10.0142892481668,-27.5625185268194,2.96679294342484e-161,1.06719170626793e-160,356.713096622777
"Adrb2",-0.124046782648746,10.008861137866,-27.5552041723696,3.57901097024809e-161,1.28510268231529e-160,356.514525289147
"Icos",-0.111943042127017,9.9948053956655,-27.5541947490031,3.67287127472982e-161,1.31644131710746e-160,356.459077326808
"Sema3g",-0.145034613733486,10.0188918937946,-27.5487257721048,4.22582517780903e-161,1.50922327778894e-160,356.368710039341
"Cish",-0.129940199454063,10.0170890506413,-27.4964602279132,1.61231409002128e-160,5.74800032093148e-160,355.028142038205
"Ifi209",-0.118766866369461,10.0100218310078,-27.4957829614173,1.64051088718591e-160,5.83811703624878e-160,354.996451212388
"Rinl",-0.121690877863836,10.0090543439275,-27.4896407088195,1.91980874925134e-160,6.81992450888576e-160,354.837346932581
"Cd52",-0.195778685537084,10.1111489573754,-27.4617174382149,3.92188952178067e-160,1.39074096517045e-159,354.315949904517
"Cdon",-0.212465902252982,10.1205083566375,-27.4504580227488,5.23015995210075e-160,1.85138405384097e-159,354.042262579482
"Notch1",-0.209491847056441,10.1241459708465,-27.4283184250549,9.20905701419576e-160,3.25408375059921e-159,353.481756887299
"Sh3kbp1",-0.179514509133559,10.0965789579739,-27.4259748571174,9.7771795976095e-160,3.44874059880406e-159,353.378127521538
"Ucp2",-0.257700575779129,10.1394946288982,-27.4159652751859,1.262506728229e-159,4.44544622615844e-159,353.195333868152
"Pmaip1",-0.121830940443619,10.0084910009973,-27.3859113624511,2.71871875281381e-159,9.55612918387981e-159,352.18911162946
"Unc45b",-0.160405369995333,10.0370617588342,-27.3823242114352,2.97923580190424e-159,1.04534589540499e-158,352.153860660102
"Mest",-0.116253782240054,9.99403055577785,-27.3708574568389,3.99126400426225e-159,1.39799089466278e-158,351.775106713694
"Rbpms",0.429267550006159,11.5429963134114,27.3311025792296,1.09921151633134e-158,3.83668941127867e-158,351.667165159878
"Nrp1",-0.300026664656549,10.3037128975352,-27.3385161810844,9.10072320263339e-159,3.18207104987181e-158,351.475673572528
"Ezr",-0.16428030322799,10.0707727519394,-27.327398295677,1.20794998491873e-158,4.2015651649347e-158,350.822254101621
"Ifit1",-0.141344816954977,10.0184056145175,-27.3299623673973,1.13159755213191e-158,3.94284861370003e-158,350.784814446478
"Gng2",-0.147639955146024,10.0424423319765,-27.3241007164863,1.31375584296726e-158,4.56165223252521e-158,350.684994376674
"Ncf2",-0.14609064830813,10.0386295477065,-27.3179845982324,1.53510714192108e-158,5.32099529262071e-158,350.521685345093
"Nkg7",-0.115705796472461,9.99794188864121,-27.3179022493999,1.53832858158149e-158,5.32293626844806e-158,350.436004301538
"Meox2",-0.163564152571846,10.0462209721584,-27.3033526859791,2.22775016649305e-158,7.69516465109862e-158,350.162660474658
"Lst1",-0.133131568816816,10.0160270847938,-27.2998391721175,2.43607457721381e-158,8.40025716280626e-158,350.014547300431
"Pcdh17",-0.116475879374704,9.99459736066407,-27.2922567255068,2.95434690274176e-158,1.01698688562539e-157,349.777171061444
"Hopx",-0.141470005381022,10.0324545417696,-27.2742147223482,4.67422138223326e-158,1.60626164337913e-157,349.396900117679
"Rab11fip1",-0.117747782992936,10.00342556972,-27.2426010075308,1.04367198347012e-157,3.58034985753043e-157,348.535399932738
"Ushbp1",-0.157210223005263,10.0364550923241,-27.2378078835415,1.17876004367115e-157,4.03684946462721e-157,348.479650091391
"Ptprr",-0.131901684251504,10.0157302091977,-27.2319650450906,1.36726546102201e-157,4.67441183255388e-157,348.291154008185
"Papss2",-0.161242777743116,10.0500642103978,-27.2248611596146,1.63745552145227e-157,5.56957660357916e-157,348.17772251637
"P2ry10",-0.123055811822958,10.012363800702,-27.2256872650857,1.60347808255986e-157,5.47262144218381e-157,348.125362691023
"Slc39a8",-0.112475820234762,9.99243062662241,-27.2249028919224,1.63572196711186e-157,5.56957660357916e-157,348.063410576023
"Dll4",-0.131819413597297,10.0106234350765,-27.2233710437319,1.70057207015794e-157,5.77443826878758e-157,348.062818400731
"Nckap1l",-0.127234917986701,10.0210785342539,-27.2134275109625,2.18868219853585e-157,7.41926168995205e-157,347.832911403804
"Ltb",-0.126712623118967,10.0237680941874,-27.2128973174149,2.21832412240613e-157,7.50701902675511e-157,347.82439399231
"Ptpn6",-0.126138946657605,10.022748607082,-27.2015056586738,2.96161132836807e-157,1.00054436769191e-156,347.53432383187
"Mcf2l",-0.141830120174445,10.0212729346971,-27.2002129926675,3.06031859741551e-157,1.03214792492934e-156,347.497469666207
"Pglyrp1",-0.118515354016495,10.0040310425655,-27.1989537514822,3.15963190213613e-157,1.06384912529836e-156,347.430420428694
"Cd72",-0.109377452967589,9.99374526080087,-27.1953287281561,3.46386569953771e-157,1.16432460488663e-156,347.316868527314
"Syk",-0.138254037752494,10.0350653679249,-27.1896494012079,4.00038397840866e-157,1.34241073100962e-156,347.259437258285
"Aldh1a2",-0.120483568300918,10.0035791214632,-27.1687429747759,6.79557262191159e-157,2.27657374268395e-156,346.664687597305
"Dock4",-0.185954022389051,10.0801123354197,-27.1434773419259,1.28863699652516e-156,4.30982273085338e-156,346.173074357505
"Pld4",-0.13982761406365,10.0349465470042,-27.1396078532418,1.42125715568387e-156,4.74543290712477e-156,345.992628489253
"Cd53",-0.154051241469364,10.0679779435381,-27.1277387674301,1.91925039043304e-156,6.39750130144347e-156,345.757389227986
"Klrd1",-0.109464114400204,9.99433349550232,-27.1254950761729,2.03136346286775e-156,6.75994496794593e-156,345.55152392869
"Gimap3",-0.122255037884411,10.0179177640886,-27.1168541814237,2.52770466983382e-156,8.39768993300272e-156,345.38274920444
"Pik3cd",-0.130723043694166,10.0224792390617,-27.116449383224,2.55371993010745e-156,8.47004951942769e-156,345.381816493114
"Rgs1",-0.141206099923631,10.0255574029153,-27.1118113007807,2.87158135196594e-156,9.50854752306603e-156,345.269980027957
"Fcrls",-0.152862802741609,10.036546856614,-27.1100771939193,3.00032160918482e-156,9.90205151546146e-156,345.247893410945
"Gm26740",-0.122020639330151,10.0134954545481,-27.1115991729728,2.88702870142028e-156,9.54389653362076e-156,345.241065514998
"Lyve1",-0.182939022209705,10.0473679507371,-27.103513905334,3.5419845486741e-156,1.16704597979377e-155,345.101607872815
"Clec4a3",-0.120629154606601,10.0109401953853,-27.1029145711464,3.59606784446134e-156,1.18291705409912e-155,345.01624885633
"Sox18",-0.196287014096169,10.0927352894803,-27.0824803777313,6.0275147878687e-156,1.97947940488299e-155,344.652372350746
"Hbb-bt",-0.708599071826916,10.2008836156314,-27.0592993587528,1.08249240415975e-155,3.54334665846072e-155,344.254808253526
"Ptprcap",-0.128649091822282,10.0256613048535,-27.0607044371653,1.04476121610605e-155,3.42544661018376e-155,343.981404964391
"Fat1",0.398556091998174,10.7572545075975,27.0249413621347,2.57616423240836e-155,8.40510353151177e-155,343.816673706771
"Mrc1",-0.181965139073691,10.0634617034723,-27.0360463833535,1.94675997000092e-155,6.36196068627752e-155,343.431786381623
"Cd69",-0.121971488324728,10.0069114084459,-26.9943488406609,5.57067031499017e-155,1.81455059120201e-154,342.271116263223
"Pkib",-0.109193894229659,9.99321542145077,-26.9856213327502,6.94062031344069e-155,2.25711229705388e-154,342.022537512125
"Nfam1",-0.128260644459854,10.0187387762066,-26.982116278299,7.58125092550176e-155,2.4592518644189e-154,341.988081038418
"Coch",-0.115087822136946,9.99754612673073,-26.9820872703651,7.5867920017323e-155,2.4592518644189e-154,341.942876780034
"Ikzf3",-0.110031933494188,9.99465351736032,-26.9682356812118,1.0753298799599e-154,3.48003197398027e-154,341.58833603115
"Ms4a4c",-0.110260473033787,9.99489089995653,-26.9498465788475,1.70822374388275e-154,5.51930127264215e-154,341.126657304059
"Ptpn22",-0.122063496249069,10.0153200564241,-26.9374467548955,2.33353845417109e-154,7.52754340055191e-154,340.85840799035
"Lilrb4a",-0.133780308252271,10.0234805543974,-26.9334235270979,2.58200969745996e-154,8.3022819854018e-154,340.77376559632
"Ly6c2",-0.114849759517359,9.99360726734852,-26.9337235239901,2.56260345752999e-154,8.25315123198065e-154,340.718942923086
"Ccdc3",0.432505050743558,11.261837987225,26.8857782343801,8.54916542140063e-154,2.72266414694288e-153,340.406276134998
"Slit2",-0.161857963925007,10.0424112042773,-26.917112031786,3.89097963410734e-154,1.2491106369526e-153,340.400061480527
"Vtn",-0.113914763754067,9.99276928365118,-26.9133879046103,4.27276212063073e-154,1.3694750386637e-153,340.20657870147
"Ass1",-0.140643044718606,10.0413611676187,-26.9068133117183,5.04034381514863e-154,1.61291002084756e-153,340.14193158587
"Dusp2",-0.122566463175875,10.0139084294503,-26.9025506817716,5.61011875232539e-154,1.79237020841067e-153,339.979299765004
"Irf5",-0.125689633345324,10.0175591029698,-26.8921739572464,7.28067455147099e-154,2.32238422694449e-153,339.726772173495
"Itgal",-0.121044401899873,10.0065160044719,-26.885384528536,8.63409912508032e-154,2.74534153420678e-153,339.53316237357
"Klrk1",-0.10858271342887,9.99340251014365,-26.882322715325,9.32403392606741e-154,2.96001077018013e-153,339.428622910692
"Afap1l1",-0.145269415616973,10.0326911413073,-26.8782495141249,1.03279473609213e-153,3.27351738856459e-153,339.406630136342
"Cytip",-0.146352158165396,10.0510022541595,-26.8756823500803,1.10154148994214e-153,3.48038385447753e-153,339.380776959998
"Col6a5",-0.113102588015272,9.99273118487402,-26.876416751874,1.08142089099062e-153,3.42221800946398e-153,339.279129955837
"Irf7",-0.141781009720377,10.0212193653946,-26.868163484654,1.33032316583663e-153,4.19660304680324e-153,339.131458697598
"Sipa1",-0.171884444061194,10.0833054077067,-26.8591783426798,1.66674838891915e-153,5.24960122494222e-153,339.024729834018
"Tspan32",-0.120526382111093,10.0104456644281,-26.8280501894992,3.63798765071015e-153,1.14402127380822e-152,338.105159333118
"Cd226",-0.121628956253629,10.0083925889582,-26.8260016203988,3.82964579683949e-153,1.20240056415682e-152,338.049462494176
"Cpa3",-0.117589457138978,9.99364187370853,-26.8180163739955,4.67798655011893e-153,1.46645346398713e-152,337.818507252963
"Gbp5",-0.133481378632014,10.0229542486571,-26.8115760361667,5.49705922345205e-153,1.72051931876433e-152,337.718232638159
"Unc93b1",-0.179456779321388,10.0906352912233,-26.8043346153593,6.59022687487367e-153,2.05944589839802e-152,337.667876136022
"Evl",-0.141401297441933,10.0341522212645,-26.8004024703061,7.27219198975601e-153,2.26901466139033e-152,337.460905431689
"Tnfrsf1b",-0.137251949584101,10.0330635885619,-26.7945964577412,8.41007928647357e-153,2.61996239454005e-152,337.314156429837
"Ptprb",-0.301546990101519,10.2385569558272,-26.7726248359042,1.4575156958725e-152,4.51942851433333e-152,337.105953857951
"Sla",-0.122181801137224,10.0180416771116,-26.782857508673,1.12827169452566e-152,3.50939873880454e-152,336.990781681458
"Eaf2",-0.112809038058316,9.99094704415494,-26.7789902960582,1.24292069332004e-152,3.86000215316784e-152,336.83680617669
"Parp14",-0.194320128171693,10.1138027957188,-26.7645106471911,1.78552077718582e-152,5.51086659625252e-152,336.710255248967
"Fam107b",-0.14364548636169,10.0478264402835,-26.7665092431579,1.69845685804351e-152,5.25025303877436e-152,336.641181328203
"Batf3",-0.118003971433962,10.0081700651375,-26.7695311191207,1.57480130685628e-152,4.87554584166032e-152,336.637004673039
"Itgax",-0.107618752065555,9.99317995530237,-26.7601019639842,1.99365813715369e-152,6.14378470617469e-152,336.369720224463
"Nusap1",-0.126584568129482,9.9964706316806,-26.748865671958,2.64037175020279e-152,8.12422076985475e-152,336.096179228709
"Rnase6",-0.119475906081194,10.0084388111732,-26.7408456708726,3.22646408324279e-152,9.91233205297324e-152,335.921340446995
"Cxcl10",-0.113925924548917,9.99621668991202,-26.7369900685535,3.55282326465534e-152,1.08982308731759e-151,335.799152822677
"Lef1",-0.109125429078466,9.99483968809429,-26.7187413336584,5.60486900422772e-152,1.71665206867618e-151,335.34095163995
"Egr2",-0.126507381097129,10.0116673406144,-26.716508915881,5.92622772518546e-152,1.81230205663164e-151,335.320741721341
"Evi2a",-0.131842846026592,10.0270507313314,-26.7064237443544,7.62325795164055e-152,2.32771235164597e-151,335.101408882734
"mt-Nd5",0.32201897875462,12.1626877442577,26.652954623236,2.89305390686647e-151,8.780133253009e-151,334.607644373003
"Gdf15",-0.131044672277881,10.012877082638,-26.6771714181269,1.58178384290762e-151,4.82251171618176e-151,334.342732313584
"Fcgr2b",-0.143556997767947,10.0400717758433,-26.655341523576,2.72597147968358e-151,8.28562759782242e-151,333.855185056542
"Ripor2",-0.123884890689494,10.0153252437167,-26.6553736074025,2.72379254398126e-151,8.28562759782242e-151,333.805589415972
"Hhex",-0.130534739721302,10.0219508975228,-26.6509680925407,3.03988193918629e-151,9.21176345207967e-151,333.709168375413
"Sox17",-0.149962990833863,10.0398210099256,-26.6348977766013,4.53664241040662e-151,1.37058683093855e-150,333.343765284065
"Slc15a3",-0.115062967621107,10.0039136333869,-26.6353046615075,4.49089859237796e-151,1.35881954383599e-150,333.282051291034
"Myo1g",-0.120357040415319,10.0159920987742,-26.6325510399968,4.80970248361634e-151,1.45089064362484e-150,333.239198264474
"B4galnt1",-0.11737447611239,10.0125730084046,-26.6199593421078,6.58088475340352e-151,1.98219420283238e-150,332.91886555519
"Cd84",-0.12799316776781,10.023817815356,-26.6124477968193,7.93391027547461e-151,2.38613842871417e-150,332.75513756527
"Nbl1",-0.268787726192178,10.2457968351706,-26.5893922547788,1.40800334004073e-150,4.22823825838058e-150,332.567535876273
"Tbc1d4",-0.144312697895691,10.0319646356105,-26.5885747160656,1.43692402556394e-150,4.30861776780793e-150,332.177817839944
"Slamf6",-0.107640078158132,9.99378011766884,-26.5840532544781,1.60792296461793e-150,4.81414061262855e-150,331.986786945933
"Csf2",-0.107577018424108,9.99274623680433,-26.5802946841654,1.76543622581761e-150,5.2778362505758e-150,331.891320923231
"Tmem106a",-0.141822900855614,10.0358949902677,-26.5634485323653,2.68351253308876e-150,8.01048517339929e-150,331.562331226193
"Gimap4",-0.152792261417883,10.0613579518105,-26.5577528749603,3.09146828039823e-150,9.21451052279653e-150,331.47107041501
"Gm12002",-0.11198120084071,9.99287551654787,-26.5449763480958,4.24613004036394e-150,1.26372917867974e-149,331.015153160282
"Cd8b1",-0.10941423294315,9.99375796213117,-26.5438707538677,4.36432754889325e-150,1.29697698332637e-149,330.989626647767
"Cpxm2",-0.161312016468791,10.0377698733835,-26.5270291279667,6.62986004417963e-150,1.96731752052808e-149,330.662480363183
