"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Fnbp1l",-0.386578563164747,10.352797974076,-41.7449043935089,0,0,788.889773304443
"Cracr2b",-0.392990500949315,10.3738752659499,-41.7388098653798,0,0,788.705340789967
"Sult1a1",-0.406534359756336,10.3853541066396,-41.5603442091624,0,0,782.458420404157
"Sptlc2",-0.377811477668898,10.3664690732294,-41.4766290960126,0,0,779.503644689407
"Rian",-0.346009021704281,10.3030478592703,-41.4773575019895,0,0,779.439461738843
"Epha4",-0.333959714125408,10.304867288858,-41.4110698729319,0,0,777.125393233557
"Fam49b",-0.442423222706026,10.4553341851883,-41.3868800886684,0,0,776.472211894134
"Lum",-0.410184305842995,10.3550647061937,-41.3044726178698,0,0,773.469059676684
"Tep1",-0.347679114596374,10.3183934268344,-41.2092330585351,0,0,770.104218449742
"Mmp3",-0.30515379702118,10.2645136380983,-41.2000314342747,0,0,769.69944176239
"Git2",-0.448620112865083,10.4525827267399,-41.1879130457854,0,0,769.531569902853
"Ndnf",-0.300458001874862,10.2709972844,-41.1650222386781,0,0,768.491099076252
"Zc3hav1",-0.415021614381599,10.4174517663877,-41.1494603259021,0,0,768.153435576218
"Ptprf",-0.311490038430218,10.2768681237874,-41.1341112743964,0,0,767.425155985079
"Osmr",-0.367014846895538,10.3432937269223,-41.0317438428607,0,0,763.967116931497
"Saa3",-0.293193543804936,10.2544549318226,-41.0305430966342,0,0,763.789138177954
"Cd14",-0.341046406445363,10.2911386657195,-40.9344762046403,0,0,760.515437675122
"Map3k1",-0.404077557444786,10.402707756393,-40.9046910681139,0,0,759.637029346448
"Cfd",-0.388767704753166,10.2961939589316,-40.9015385702953,0,0,759.381313952258
"Ifit2",-0.324286394706949,10.2940061790439,-40.8938097159307,0,0,759.110967065216
"Ptgfrn",-0.3483234685052,10.3260951752059,-40.8168917519696,0,0,756.49678876931
"Palm",-0.369072472465206,10.3511548858926,-40.8154064397874,0,0,756.480562786171
"Sgms1",-0.418865003061109,10.4181360333468,-40.717627807092,0,0,753.184251928062
"Tgfbi",-0.408184421342545,10.3557599381839,-40.7062292404165,0,0,752.707924157526
"Tnnt2",-0.305158730086818,10.271497375783,-40.7046128172822,0,0,752.531077978777
"Fcer1g",-0.429324477529271,10.3554763271369,-40.6463734378728,0,0,750.637651156079
"Dact1",-0.326373417543332,10.2961891542007,-40.6449646706924,0,0,750.511941581908
"Tyrobp",-0.43596614802504,10.3741764569736,-40.6072370924263,0,0,749.311646768094
"Igfbp4",-0.518325910518593,10.5426609536399,-40.6021106195814,0,0,749.310104497505
"Frmd4b",-0.364819817685628,10.326397807416,-40.5621790906368,0,0,747.703591569756
"Tcn2",-0.38627579747293,10.3774985930488,-40.5468095221258,0,0,747.243959440953
"Heg1",-0.487876792188978,10.5273024834345,-40.5403966537398,0,0,747.178028878815
"Sec14l1",-0.40877880879103,10.4107484136614,-40.5387398463892,0,0,747.007063306954
"F13a1",-0.408342831509453,10.3192919410881,-40.4564229576098,0,0,744.050570895753
"Cks2",-0.311876025491063,10.2908861975335,-40.4355667456345,0,0,743.293456804862
"Tanc1",-0.383143906896878,10.3554311163918,-40.3461280683197,0,0,740.314954370866
"Esam",-0.466542737228551,10.4806802920137,-40.3274719608104,0,0,739.820983771194
"Plvap",-0.361687928072957,10.3366406793931,-40.3233487069838,0,0,739.507877418346
"Gramd3",-0.355671114316676,10.3322377564669,-40.2850631281592,0,0,738.189851891307
"Pi16",-0.464887474964566,10.4118516902898,-40.1750366011513,0,0,734.515998071527
"Nrp1",-0.474390251788922,10.5125487190626,-40.1511270576983,0,0,733.811885271226
"Myo10",-0.37470356695651,10.3455785115014,-40.1397226676389,0,0,733.230613059122
"Oaf",-0.328847413592245,10.3141001426945,-40.0956735963063,0,0,731.681646918515
"Enpp2",-0.323877336172476,10.2939847823826,-40.0612660530211,9.88131291682493e-324,1.48219693752374e-323,730.474643484429
"Lrrc32",-0.344743902523057,10.327345331248,-40.0472767885818,1.97626258336499e-323,3.45845952088873e-323,730.048311727753
"Fasn",-0.366646752353891,10.3223195087519,-39.9740498197311,1.67982319586024e-322,2.81617418129511e-322,727.542237518555
"Ptbp3",-0.501216936752323,10.6204822675375,-39.9115884094828,1.41302774710597e-321,2.36657444357957e-321,725.71802048085
"Olfr1034",-0.27079199763789,10.2513027304314,-39.9056352022811,1.72922976044436e-321,2.8952246846297e-321,725.097551380075
"Smoc2",-0.335182716734971,10.2985432530845,-39.8696237653252,5.90902512426131e-321,9.89119422974176e-321,723.948484941573
"Sdf2l1",-0.369847438146651,10.3639672813936,-39.7980336944042,6.74597232831638e-320,1.12810008914932e-319,721.60894258112
"Scd1",-0.44721408065868,10.4641742118068,-39.7460000553193,3.95548956060502e-319,6.60901733128919e-319,719.959104336728
"Nox4",0.58378101427332,10.9913444272976,39.7026596825066,1.72381480096594e-318,2.87542253354439e-318,718.706047640386
"Btbd3",-0.337988284724734,10.3174195505337,-39.714180625241,1.1657380100495e-318,1.94613940093805e-318,718.695424758525
"Atad2",-0.338935068543529,10.3192597807466,-39.6953611718685,2.20849319953621e-318,3.6808236461125e-318,718.059026707833
"Pycard",-0.369788500421736,10.3762241178408,-39.6750423968069,4.401472737793e-318,7.32968124493906e-318,717.451150810056
"Ankrd44",-0.419701939612724,10.424705405332,-39.6722020699315,4.84680374832846e-318,8.06456436787625e-318,717.41384379162
"Mkrn1",-0.866807192729816,10.5127416140792,-39.6516750498784,9.72523757930368e-318,1.61683081414677e-317,716.812446472591
"Trib1",-0.330307123364101,10.308080416803,-39.6147935946762,3.39650171263765e-317,5.64202957892047e-317,715.311467216481
"Vcam1",-0.385328361192553,10.3548254979735,-39.5829965186415,9.97703121878763e-317,1.65593877796959e-316,714.299112958169
"Sept11",-0.415971699700384,10.4339591714934,-39.5761733558894,1.25714588569163e-316,2.08481903291518e-316,714.171406530628
"Aebp1",0.599533673907034,11.1879249255389,39.5247391273304,7.17307350227785e-316,1.18857887236432e-315,712.715422550703
"Acvrl1",-0.391126818330259,10.4060537013855,-39.5127696124098,1.0755039553314e-315,1.7806356851808e-315,711.996356300698
"Mylip",-0.401822526433977,10.4127344017893,-39.4778949385412,3.49882630468927e-315,5.78796742060621e-315,710.820388429544
"Ece1",-0.448457223066084,10.4905427300023,-39.4268916635546,1.9614782123854e-314,3.24211274764646e-314,709.183560527244
"Cdkn1c",-0.437590223687648,10.4487638836274,-39.4178964452758,2.65796999494456e-314,4.38971097446724e-314,708.832600276412
"Apoe",-0.711791143932853,10.8899104270588,-39.3665021504437,1.5070644503985e-313,2.48690503363986e-313,707.356177475819
"Hbb-bs",-1.48256639058945,10.9888511740415,-39.3102227492588,1.00586429477585e-312,1.65710756964624e-312,705.498852878238
"Myo5a",-0.332851922430148,10.3131714092815,-39.3159476663588,8.29309170709402e-313,1.36736878929798e-312,705.22206060856
"Timp4",-0.441614536989691,10.4162095568443,-39.3024574405011,1.30684282653906e-312,2.1511816074741e-312,704.898276210696
"Serpinf1",-0.412122413441422,10.3739762460998,-39.285678094185,2.30047741176596e-312,3.78367995356373e-312,704.281960897444
"Tmem176b",-0.442356264794094,10.4568706644443,-39.269463118066,3.97265637280807e-312,6.52860537848702e-312,703.839245456487
"Slc44a1",-0.364145514629277,10.361804734041,-39.2438400412087,9.41594896283283e-312,1.54613283461947e-311,702.864875147955
"Zfhx4",-0.305154950044196,10.2867194072448,-39.228544826289,1.57579829983286e-311,2.58539507765845e-311,702.237552804721
"Capg",-0.415468670195544,10.458209480141,-39.1863629143864,6.51529587391194e-311,1.06808129080523e-310,701.05171802394
"Cdon",-0.332473954651405,10.3194363874536,-39.0770279971195,2.56752198607193e-309,4.20560521879104e-309,697.198489301494
"Nrgn",-0.312982873767117,10.2744323210942,-39.030142620225,1.23810926883323e-308,2.026365415439e-308,695.554707878198
"Tmed5",-0.43183118302793,10.5098973045949,-38.9685396596562,9.76303407880305e-308,1.59657139473476e-307,693.796468552658
"Mbd1",-0.329698421052129,10.3200853690174,-38.902306761557,8.96769019905082e-307,1.46530885605406e-306,691.347773091151
"Chchd10",-0.424333935220506,10.4543734724591,-38.8793823902149,1.93086120796126e-306,3.15169947707646e-306,690.752924830747
"Clec3b",-0.462610382897811,10.4224132161142,-38.8793648894321,1.93199177944787e-306,3.15169947707646e-306,690.702569895458
"Lpar4",-0.298232029799305,10.2803202753619,-38.8653525940919,3.08689464627809e-306,5.0316131153677e-306,690.048980410986
"Plxna2",-0.35116749064918,10.3402767924967,-38.8552054823556,4.33378116380676e-306,7.05827551108593e-306,689.803426171332
"Arhgap29",-0.424792060485817,10.4637461593181,-38.8311915888823,9.67074959559819e-306,1.57375908797367e-305,689.156459844586
"Fzd4",-0.415809107379225,10.4436396215616,-38.795417941004,3.19502505704343e-305,5.19516269437957e-305,687.938741111418
"H2-K1",-0.705010235149697,11.3278755740407,-38.7745251017037,6.41851141035365e-305,1.04196613804442e-304,687.616621836989
"Cyp26b1",-0.316705504710511,10.2937878981956,-38.7916030682887,3.6291190639906e-305,5.89621293905866e-305,687.607949155519
"Hdac7",-0.404643230327308,10.420974014337,-38.7468584269731,1.61599041156174e-304,2.62123343319017e-304,686.29267580825
"Edn1",-0.334404740457868,10.3241729366452,-38.6739145775536,1.83953712823843e-303,2.98142160168303e-303,683.73214578008
"Pecam1",-0.533737231881,10.6024096169011,-38.6555334612243,3.39353000670381e-303,5.49559515255677e-303,683.402452896001
"Gm26771",-0.278488662305115,10.2634275574233,-38.5989450962463,2.23262398392766e-302,3.61266016816774e-302,681.13991749888
"Afdn",-0.426027515347599,10.4512892354981,-38.5505333722333,1.1170528226946e-301,1.80606761955472e-301,679.792128444655
"Slc16a3",-0.29089544284494,10.2802695974923,-38.5204373628176,3.03710981684532e-301,4.90647789474204e-301,678.55947436844
"Hoxa10",-0.292856458545902,10.2793097524034,-38.4790897394898,1.19907451073265e-300,1.93555207543607e-300,677.185346686285
"Nudt4",0.574573302547916,11.1809849356868,38.3999348397624,1.65676204768576e-299,2.67004359014627e-299,675.062913146786
"Egr3",-0.3224436545792,10.3037206155739,-38.4107081771548,1.15916320738957e-299,1.86961807643478e-299,674.956542601199
"Smtn",0.572958595987764,11.1103782777689,38.373261190494,4.01027657958743e-299,6.45777226986704e-299,674.168701076997
"Fam102b",-0.368065267721493,10.3803385709712,-38.3593029578366,6.36793083802965e-299,1.02460673178273e-298,673.366447506716
"Rgs2",-0.378213623671396,10.3856425848918,-38.3417230651649,1.13986558714735e-298,1.83258132981888e-298,672.78982986342
"Enpp4",-0.35495492916553,10.35449514394,-38.3368354349459,1.34010409830976e-298,2.15277766796748e-298,672.587974782846
"Mgst1",-0.435951818419502,10.4780480451262,-38.2831188721069,7.92799016810252e-298,1.2725505887805e-297,670.961012269802
"Npr3",-0.315549681463532,10.2951684775814,-38.2591314911503,1.75251053493254e-297,2.81076268633928e-297,669.928499241351
"Gstt2",-0.367488720487595,10.3729626268403,-38.2414363280228,3.1455118087781e-297,5.04088430893926e-297,669.458987799081
"Prcp",-0.382409788802724,10.3973490961408,-38.2352799836342,3.85524001455089e-297,6.17332268142657e-297,669.288394852579
"Ecrg4",-0.294881591453997,10.2837097572299,-38.2264469769989,5.16191422102797e-297,8.25906275364476e-297,668.830518146828
"Gm26917",-0.43961965199022,10.4303945461688,-38.1914306452929,1.64099968570933e-296,2.62350069657766e-296,667.881678032925
"Fxyd5",-0.481127254673796,10.5959685471608,-38.1822280894107,2.22362028726708e-296,3.55210908509118e-296,667.722661739281
"Bmp2k",-0.35903693089978,10.3677219933727,-38.1007174138566,3.27192553224503e-295,5.22254673941745e-295,664.808964787612
"Antxr2",-0.352795218934659,10.3588518974938,-38.0579088448341,1.34079575435548e-294,2.13843023023203e-294,663.387901697544
"Tgfb1",-0.39312331477171,10.4376850854063,-38.0257130000192,3.87017962648767e-294,6.1676169346417e-294,662.428838213528
"Retnla",-0.511860004492496,10.4218299628799,-37.9731239238547,2.18319129068157e-293,3.47641925267766e-293,660.668660334793
"Kitl",-0.436472632817191,10.4644787848121,-37.9631491949077,3.03053355205843e-293,4.82185131592432e-293,660.397034518361
"Nck1",-0.392032217701866,10.4327077290887,-37.926018391732,1.02674599048011e-292,1.63234656674103e-292,659.151760428952
"Mxd1",-0.309969884810782,10.2998283641765,-37.9015203567003,2.29562200634848e-292,3.64673869157821e-292,658.160937934747
"Itpkb",-0.442546883799233,10.5042369738036,-37.8906856194002,3.2763730321139e-292,5.20059211446651e-292,658.064390001205
"2210407C18Rik",-0.282533858605884,10.2734570361438,-37.8561907234985,1.0163484041224e-291,1.61197209218461e-291,656.630601807997
"Tmod3",-0.454802863699946,10.5926179424111,-37.7849797176151,1.04945628693461e-290,1.66316368769351e-290,654.668509086434
"Swap70",-0.412643805114168,10.4679642452128,-37.7727715931751,1.56547724754505e-290,2.47702096130546e-290,654.16469094217
"Hyal2",-0.337456713725016,10.3410122190008,-37.7765709143741,1.38228953879831e-290,2.18889871543676e-290,654.12975339983
"Arhgef6",-0.345805733203182,10.3438984383733,-37.7619881851718,2.22856789152558e-290,3.52342749648313e-290,653.654922654475
"Vps37b",-0.395605101908133,10.4110516465694,-37.7494183787531,3.3633617288627e-290,5.31336766013064e-290,653.333705584169
"Ptprg",-0.35958559923974,10.3643325958567,-37.610245809495,3.18382690794792e-288,5.02577254608984e-288,648.725446369039
"Adipor2",-0.384449823097414,10.4186320519155,-37.6051200094884,3.76383755670097e-288,5.9366522976356e-288,648.631182187395
"Dusp6",-0.325120209945645,10.321855970573,-37.6027659277089,4.064510065901e-288,6.40584722758235e-288,648.420331725245
"Abca1",-0.374619113370354,10.3965297680357,-37.5806725429803,8.35957841197215e-288,1.31646904125546e-287,647.803956495071
"Phlda1",-0.330159089690103,10.3295392155503,-37.5787565671965,8.89891746281488e-288,1.40030172506922e-287,647.648972954617
"Ftl1",-0.667741171629503,11.7978848757552,-37.5301417011315,4.34466833219254e-287,6.83123951602601e-287,646.621025036902
"Fgl2",0.555242534073066,11.0739229817238,37.52638360356,4.91091066445216e-287,7.71549201013694e-287,646.350673910077
"Aph1b",-0.30806181590115,10.3148371141446,-37.5258444592698,4.99798177357602e-287,7.84612523324336e-287,645.90328682731
"Plaat3",-0.541381999776688,10.4723892734821,-37.4847123775524,1.90924443632157e-286,2.99489323344561e-286,644.770133200548
"Col4a4",-0.297389219850475,10.2901294756466,-37.4148385866414,1.85601241613939e-285,2.90911037012443e-285,642.249959904499
"Itga9",0.545629994237061,11.0192378480455,37.4001690374682,2.99070722478871e-285,4.68395806544826e-285,642.232977329814
"Naaa",-0.352514251210053,10.3691815268767,-37.3161083986679,4.59085911571073e-284,7.17882582597457e-284,639.163654307405
"Krt18",-0.303871182676824,10.302940948776,-37.3163927418101,4.54867718230041e-284,7.11843064522756e-284,639.07444135979
"Rapgef5",-0.364319507655214,10.3820891717936,-37.2660313921759,2.33109435493373e-283,3.64233492958396e-283,637.556273683329
"Dab2",-0.385151941147047,10.3740661027183,-37.2429475358598,4.92734802564025e-283,7.69297115634699e-283,636.795243674847
"Cytl1",-0.460345578766423,10.4324845994403,-37.1934833981446,2.44702055247715e-282,3.81750476205484e-282,635.262213425921
"Mmp14",-0.324903985087223,10.3308319617539,-37.1867638949543,3.04184447173156e-282,4.74176846723547e-282,634.918933729181
"Clec11a",-0.283929485153244,10.2802982356841,-37.1229110930718,2.40158436783641e-281,3.74078561968288e-281,632.771824290936
"Pnp",-0.393591849937696,10.4647157922819,-37.1044604665351,4.36096847550237e-281,6.78749957276634e-281,632.431705315396
"Vegfa",-0.304539509290329,10.3033807218584,-37.093645105997,6.18598359612509e-281,9.6205032599146e-281,631.864683455786
"Pcolce",-0.359526710068497,10.3606043555286,-37.071153578141,1.27949768319761e-280,1.98834138803048e-280,631.223105602469
"Lamc3",-0.286618322345268,10.2743815543239,-37.0710032614383,1.28572612681648e-280,1.99646914101938e-280,631.085221533196
"Dock10",-0.403898783816899,10.4490924293551,-37.0423284202103,3.24597284787889e-280,5.03642024496336e-280,630.406355540227
"2410006H16Rik",-0.395846592983961,10.4849470279614,-36.970418437585,3.30329921303465e-279,5.1213941287359e-279,628.129370648422
"Ahcyl2",-0.330280357599481,10.3423687170266,-36.9534354594452,5.71086147873614e-279,8.84719051701958e-279,627.403565455517
"Zfhx3",0.544837634040899,11.093037976571,36.8974769871517,3.46354221990676e-278,5.35737389003365e-278,625.995584102434
"Timp1",-0.292853221320106,10.2911136241406,-36.9006900893605,3.12316778045779e-278,4.83462504714828e-278,625.624214497273
"Pfkfb3",-0.312358326600922,10.313688921604,-36.8652703801599,9.76491669766531e-278,1.50926069515693e-277,624.5214395957
"Tpm3",-0.475803779506455,10.7018403262213,-36.8307377298385,2.96485238776342e-277,4.57892260658443e-277,623.779531458369
"Gan",-0.319139445137264,10.3198582231153,-36.8304305756213,2.99427540610005e-277,4.62079537978403e-277,623.411538315429
"Fzd6",-0.314171021419183,10.3155302147774,-36.8019810564517,7.47145796276724e-277,1.15211379533805e-276,622.491325236025
"Tmem140",-0.363164752909052,10.3973415138242,-36.7559376460168,3.2780866248974e-276,5.0509809320453e-276,621.132625581119
"Aopep",0.540562744716867,11.0793584862511,36.742669852089,5.01844381831022e-276,7.72662635613582e-276,621.021200595368
"B4galt1",-0.366877970686486,10.4101508897473,-36.6525239657698,9.03350443075705e-275,1.38976991242416e-274,617.835742885198
"Ppp3ca",-0.449024150000046,10.5766661635781,-36.6006518892006,4.75484790037343e-274,7.30952790218821e-274,616.336638764979
"Acan",-0.270823081175692,10.2665820202857,-36.5923662307965,6.1983773923544e-274,9.52131703894685e-274,615.693919703714
"Ctsk",-0.297683468444422,10.3055329106207,-36.485890259822,1.86288485246069e-272,2.85937813117527e-272,612.358578141298
"Filip1l",0.548918885834489,11.2684776225485,36.4458943362076,6.67584439288733e-272,1.02390251424652e-271,611.561758049084
"Tubb6",-0.332547043225457,10.3544139129738,-36.4009390554176,2.79909395414762e-271,4.28979916344463e-271,609.727654191158
"Smc4",-0.383643025990674,10.4276960709479,-36.3819332904282,5.12889684710557e-271,7.85435964334697e-271,609.218918335523
"Cryab",0.539738272589238,11.0537132361569,36.3515704547409,1.34889787433635e-270,2.06411304412602e-270,608.524931503968
"Pi15",0.539057960149373,10.9855652789469,36.3018420684303,6.564718526114e-270,1.00377959114893e-269,606.927450700581
"C1qc",-0.373739725631287,10.3196298513791,-36.2330330654363,5.84764027593432e-269,8.93451531846344e-269,604.330784900846
"Matn2",-0.285922119919142,10.2905412285291,-36.0476316228159,2.08604683786202e-266,3.18480433261377e-266,598.415069103487
"Ier5",-0.415576208883515,10.5193207390627,-35.8592819300534,7.98288159568649e-264,1.21690268226928e-263,592.765062901505
"Agpat2",-0.303663847751171,10.3077146627827,-35.8633280012268,7.02721481114446e-264,1.07203887279092e-263,592.628227377947
"Phex",-0.273387210059967,10.2736407353272,-35.8097364336439,3.80084750545729e-263,5.78956207990448e-263,590.8839628595
"Smc2",-0.313474487475373,10.3222168441216,-35.7137428828174,7.77925266192763e-262,1.18405672175459e-261,587.946652705632
"Loxl2",-0.297137957864269,10.3087299999391,-35.7067250598946,9.69797985029019e-262,1.47497792399851e-261,587.705873455924
"Adm",-0.320911390315194,10.3362869510302,-35.7002699185493,1.18777862598537e-261,1.80513468994737e-261,587.546244879718
"Slc22a2",-0.267908708616179,10.2703869721953,-35.6818386378618,2.11879672658973e-261,3.21761082245973e-261,586.860516968645
"Rab43",-0.319575038511587,10.3394705262621,-35.6562976761056,4.72321678678668e-261,7.16724853837129e-261,586.173283236712
"Plin2",-0.380296620923104,10.4279118762904,-35.5542857630857,1.15578666029619e-259,1.75251957588505e-259,583.100730653722
"Ifngr1",-0.430720506692303,10.5829785487906,-35.5491267267073,1.35839188833455e-259,2.05661148877297e-259,583.083186439341
"H2-D1",-0.627780853294215,11.5122771475016,-35.5395273703736,1.83453901551416e-259,2.77539941832702e-259,583.051631735257
"Cxcl2",-0.321179058897979,10.2903534667875,-35.5533528083484,1.19004567993159e-259,1.80309951504786e-259,582.867803380506
"Qpct",-0.328941916726096,10.3579015160339,-35.5254637027273,2.84886732842973e-259,4.30667774516966e-259,582.103450375787
"Grb10",-0.346228862108159,10.378555703624,-35.491898899923,8.140174334204e-259,1.22963358522719e-258,581.083208244241
"Sphkap",-0.263857774024995,10.2685208620615,-35.4498433501282,3.03023302793667e-258,4.57393664594214e-258,579.597094296761
"Pip4k2a",-0.346019085838607,10.3797762880537,-35.433126303226,5.10790269330712e-258,7.70422729005598e-258,579.252111692184
"Fxyd1",0.525972033583395,11.1096446313549,35.3828429863313,2.45383517690775e-257,3.69831978433722e-257,578.029178775792
"Lbr",-0.377177016474953,10.4467733398326,-35.3656648436084,4.19305647933729e-257,6.31484409538749e-257,577.232496650924
"Tut7",-0.411686956316064,10.5130158752503,-35.3467646908897,7.55861297359718e-257,1.13748878458949e-256,576.711940015288
"Tmem243",-0.359840815472371,10.4186212184881,-35.322222186051,1.62403962765772e-256,2.44033001901987e-256,575.846310522434
"Chrdl1",-0.29151116926276,10.2974505362589,-35.3242250355065,1.52579765097224e-256,2.294432557853e-256,575.729851911289
"Tspan7",-0.393637388051335,10.455785188467,-35.30644031002,2.65517635216615e-256,3.98675127952875e-256,575.399719855837
"Samd9l",-0.390865159227864,10.4617288210502,-35.2790928326443,6.22124410350511e-256,9.33419970518396e-256,574.55432441907
"Gm12840",-0.327194200095891,10.3419438116015,-35.2685486659028,8.63761456289653e-256,1.29499468709093e-255,574.067898384308
"Gm42418",-0.222833385471223,13.5911419109257,-35.2222142919799,3.64982174811548e-255,5.46789774998574e-255,573.167770334036
"Cavin2",-0.502586726416896,10.6334698489227,-35.1902182750619,9.86513476780714e-255,1.47681658200706e-254,571.918770115885
"Upb1",-0.269912552998688,10.2829571178314,-35.1622577895359,2.3508458348955e-254,3.51659810754749e-254,570.672494411367
"Tiparp",-0.326733906634383,10.3518073329144,-35.1366174933019,5.21015160765934e-254,7.7879695181754e-254,569.988172438627
"Crlf1",-0.271586226205182,10.2788098391852,-35.0726943872459,3.78166683426853e-253,5.64849415125995e-253,567.888965099802
"D10Wsu102e",-0.318601026288425,10.3348513519856,-35.0659161877082,4.66544416521554e-253,6.9633495003217e-253,567.771384057639
"Kdm6b",-0.350327741060781,10.4066211321463,-35.0592165833821,5.74158618547243e-253,8.5631412162154e-253,567.667078785156
"Ppp1r12b",0.522220661248596,11.0302281047953,35.027715797498,1.52292448730881e-252,2.26963410925308e-252,566.985859608206
"Csrnp1",-0.31011613259575,10.3276857198232,-34.9363429913982,2.56969380406446e-251,3.82679643196494e-251,563.753285729878
"Mrtfb",-0.322619158036007,10.3507135578093,-34.8192240835844,9.53417145723068e-250,1.41877551446885e-249,560.180861584367
"Pdlim3",0.524330149314649,11.0384710078968,34.7678427637401,4.64003090091077e-249,6.89454814399817e-249,558.972836433135
"Lgals3",-0.355276938320182,10.3809692548299,-34.7690000855652,4.47764830233794e-249,6.65821308897835e-249,558.675006460106
"Igfbp2",-0.272852827170254,10.2719154125895,-34.7656348208446,4.96632578893787e-249,7.37390614541629e-249,558.401333101085
"Ctnnbip1",-0.348177692792035,10.3854940790406,-34.7544447952489,7.00799861559568e-249,1.03976240587473e-248,558.236653769232
"Kdm7a",-0.375221921830887,10.4255349012751,-34.7296635367396,1.50201078743422e-248,2.22685068559559e-248,557.525650383417
"Jcad",-0.373567391943746,10.4447775965317,-34.6794079804638,7.03936065968228e-248,1.04286824587886e-247,556.006825250048
"C1qa",-0.399373315669726,10.3443162044276,-34.6732285847738,8.51079790372931e-248,1.25992567042625e-247,555.67404241104
"Sfrp4",-0.311941852818114,10.3216244001217,-34.6226770242162,4.0173163693349e-247,5.94277569428239e-247,554.093995486311
"Egfr",-0.303428162714896,10.3295959836725,-34.5875632223329,1.17933350335433e-246,1.74328677509878e-246,553.033295707304
"Kcnb1",-0.300573332449758,10.3190836245061,-34.5835728588512,1.33279525417912e-246,1.96867836658659e-246,552.893260024393
"Ugdh",-0.337163133116359,10.3771237264203,-34.477186565587,3.4627868097789e-245,5.11112444247808e-245,549.72668990021
"Sh3bgrl3",-0.5562258813874,11.0531463456537,-34.4580689007859,6.21276850883807e-245,9.16337538176706e-245,549.53861658562
"Fabp5",-0.425259354551388,10.4980822539579,-34.4485859174863,8.30170718209274e-245,1.22353827296872e-244,548.990244420526
"Apbb2",-0.360742225260942,10.4191515947053,-34.413546252799,2.42142490008402e-244,3.5661633285479e-244,547.840175743418
"Lepr",-0.272872685071542,10.2866956817657,-34.3456023670066,1.9253276729382e-243,2.83344764229316e-243,545.568956255875
"Pdgfrl",-0.265600642601592,10.2801967559308,-34.3277657422332,3.3163372505174e-243,4.87696654487853e-243,545.014715600468
"Snx5",-0.389847110423172,10.4973634832742,-34.2615236852112,2.49380729007101e-242,3.66466905227188e-242,543.297888467895
"Fbln7",-0.272377118255312,10.2860847835327,-34.2008564053435,1.57826265170438e-241,2.31756630206223e-241,541.165220145751
"Ap2a2",-0.351634692945883,10.3971182945213,-34.1619933123441,5.13949001198135e-241,7.5414380219829e-241,540.154315423111
"Col4a1",0.51396966507186,11.2660831402794,34.1130695450123,2.26858104914652e-240,3.32636517470164e-240,539.021232565912
"Timp3",0.536598803821089,11.6381431633514,34.1046718985314,2.92662128999732e-240,4.28495064421276e-240,538.822469933377
"Epb41l2",-0.367737163244877,10.4537464925903,-34.1124116918899,2.3143027961968e-240,3.3909198479074e-240,538.727526314642
"Cgnl1",-0.334277564943978,10.3673036462776,-34.081558178985,5.89803145325232e-240,8.62916086796243e-240,537.678604487022
"Pim3",-0.367986384741293,10.4387741369422,-34.0727941586889,7.692401500544e-240,1.12462010241871e-239,537.505972975011
"Nr4a3",-0.274484925919225,10.2884284124545,-34.0715919443674,7.97781721576042e-240,1.16549557571372e-239,537.248989886646
"Adamts9",-0.308784615330039,10.3297013091481,-34.0399515350697,2.0803788506669e-239,3.03704941703198e-239,536.360491069087
"Lipa",-0.332591307063421,10.3833203551653,-33.9753541475913,1.46908778945899e-238,2.14308940840115e-238,534.488974525559
"Sox4",-0.309085448593036,10.3379570834043,-33.7815320440143,5.08899824739364e-236,7.41836479211901e-236,528.57871327681
"Crem",-0.317937598681604,10.3618753332294,-33.7306332339043,2.35324156435933e-235,3.4278828322787e-235,527.086542383231
"Chd2",-0.389747133775211,10.5054917445154,-33.5530382786772,4.8524425387686e-233,7.06323513648996e-233,521.93410497109
"Gm17056",-0.248570994694015,10.2601455041686,-33.5215814628528,1.24419604153758e-232,1.80973969678194e-232,520.651198437526
"Ptprm",-0.318695291458505,10.3592566711455,-33.4893088281322,3.26671249013217e-232,4.74812861937815e-232,519.852739424336
"Rcan2",0.487871003438972,10.9472640246411,33.4466663656194,1.16829564113261e-231,1.69687093846421e-231,518.922506011838
"Slc38a1",-0.348932695780329,10.4193630074898,-33.4221014521287,2.43288594287008e-231,3.53103910431071e-231,517.926411646009
"Dusp10",-0.29522512227669,10.3266287364363,-33.3595326673926,1.57294696809805e-230,2.28128639318064e-230,515.929410611519
"Thbs3",-0.297249377899799,10.3261786391828,-33.3340469388319,3.36160060156239e-230,4.87188492980057e-230,515.169757134698
"Susd5",0.483808047041075,10.9203289328976,33.2757993364519,1.90385815518059e-229,2.75721673451208e-229,513.827074530666
"Rspo3",-0.258851402184373,10.2820277704762,-33.2610471051421,2.9525924781344e-229,4.27292688586744e-229,512.924249026262
"Arpc5",-0.425084938367482,10.6632737893535,-33.2355916837282,6.29332226052018e-229,9.1009721771803e-229,512.580876067404
"Stk38",-0.369142709098549,10.460420547279,-33.2096652480299,1.3596746240277e-228,1.96484772258338e-228,511.657518724951
"Dleu2",-0.363744201698729,10.4367065331014,-33.1933327094595,2.20843680376178e-228,3.18907841698452e-228,511.147505151459
